Product,Order ID,Item Processing cost,Weight,Revenue,Profit,Warehouse,Inventory,Customer,City,State,Order Date,Cost per unit,Profit margin,Average order size,Inventory turnover
Loreal,12696,3.405282816,497.0597049,1071.682569,311.4983159,California,669.1386853,Walgreens,Seattle, Washington,12/7/2020,0.006850853,29.06628556,497.0597049,0.742835104
NARS,95615,1.385019983,143.4166335,7976.824726,817.0981412,Florida,728.2058112,Ulta Beauty,San Francisco, California,7/3/2020,0.009657318,10.24340097,701.653708,0.196945192
Urban Decay,95025,2.252503403,131.0386359,2513.291418,137.2713587,Texas,523.864753,Boots,Houston, Texas,10/16/2022,0.017189613,5.461816235,131.0386359,0.250138295
Clinique,65472,4.419628673,811.2322216,1275.850533,697.7650481,New York,913.4678863,Amazon,Houston, Texas,2/4/2023,0.005448044,54.69018747,811.2322216,0.888079629
Urban Decay,76349,3.474214451,782.3537809,3865.001794,616.0678316,California,499.0415991,CVS Pharmacy,Philadelphia, Pennsylvania,1/7/2020,0.00444072,15.93965189,782.3537809,1.567712556
NARS,53581,1.509573679,107.8938252,7612.626435,953.5928001,California,889.5813774,Walgreens,Dallas, Texas,9/5/2023,0.013991289,12.52646256,107.8938252,0.121286066
Estee Lauder,56498,3.414554344,764.1829324,4237.152032,840.9672693,New York,828.6006624,CVS Pharmacy,Philadelphia, Pennsylvania,11/9/2022,0.004468242,19.84746507,764.1829324,0.922257207
Covergirl,51941,4.588779228,239.1606784,8344.207003,900.152761,Texas,909.2946026,MAC Cosmetics,Austin, Texas,1/10/2022,0.019187014,10.78775683,239.1606784,0.263017814
Tarte,10149,4.042994262,845.7239848,9990.368084,186.148862,Florida,647.835728,Amazon,Miami, Florida,3/25/2022,0.004780513,1.863283319,1395.529675,1.305460549
Revlon,14159,3.131629255,257.2345546,6008.257711,389.0334925,California,453.1942768,Target,Chicago, Illinois,11/22/2021,0.012174217,6.474980122,257.2345546,0.567603272
Maybelline,33695,4.940746449,862.0738954,3153.579992,737.0571805,New York,274.7334054,Nordstrom,San Diego, California,10/7/2021,0.005731233,23.37207816,1894.742566,3.137856113
Maybelline,84802,3.451711877,766.6342354,2610.333898,738.7310797,New York,507.217047,Nordstrom,Houston, Texas,10/24/2020,0.004502423,28.30025232,766.6342354,1.51145203
Tarte,92980,2.924552084,183.734766,1583.632501,498.0498499,Texas,204.9584861,Sephora,Austin, Texas,5/16/2023,0.015917249,31.44983761,183.734766,0.896448688
NARS,41928,3.681461142,228.4631053,7500.457013,625.7766836,Chicago,151.3059213,MAC Cosmetics,Houston, Texas,10/12/2021,0.016114029,8.343180722,228.4631053,1.509941603
Tarte,76907,3.497869427,934.9961665,2966.779719,249.1305878,Florida,469.2491028,Boots,Denver, Colorado,7/19/2022,0.003741052,8.397340263,1239.456702,1.992536929
Clinique,18137,2.668717047,658.62131,9780.046104,464.8473736,New York,814.2451592,Boots,Austin, Texas,6/6/2020,0.004051975,4.753018224,658.62131,0.808873473
Estee Lauder,13978,2.237317344,601.817111,7938.101181,639.9718359,Texas,359.662963,Walmart,Austin, Texas,2/9/2022,0.003717603,8.06202669,601.817111,1.673280746
Covergirl,45297,3.944698929,535.1747405,6878.030521,856.395747,California,833.9061548,MAC Cosmetics,Dallas, Texas,4/15/2020,0.007370862,12.45117689,535.1747405,0.641768546
Loreal,69284,3.877942336,599.0905063,4350.887856,436.1924136,Texas,556.7607451,Walmart,Dallas, Texas,8/8/2021,0.006473049,10.02536558,599.0905063,1.076028638
NARS,32202,2.379933146,367.2888696,9419.508743,499.6817573,California,992.8393726,CVS Pharmacy,Los Angeles, California,10/31/2020,0.006479731,5.304753899,699.7941545,0.369937857
Estee Lauder,62046,4.139685961,782.577746,1749.546387,593.7643721,California,299.2986724,Walgreens,Miami, Florida,10/28/2023,0.005289808,33.93818972,782.577746,2.614705036
NARS,93613,4.513874734,595.2949442,4727.610423,591.4035907,California,325.5289743,CVS Pharmacy,Miami, Florida,10/30/2020,0.007582585,12.50956694,595.2949442,1.828700335
Covergirl,66051,1.035006763,152.7041328,8890.294501,134.4623281,Texas,236.5047374,Amazon,Dallas, Texas,9/22/2022,0.006777857,1.512462024,152.7041328,0.645670503
Estee Lauder,29577,4.552065368,690.1391021,2168.087122,958.5831766,Chicago,131.5235322,Amazon,Austin, Texas,1/28/2020,0.006595866,44.21331444,690.1391021,5.247267089
Covergirl,29379,1.42794523,350.5942315,8015.20855,811.2094066,Texas,954.1372903,Walgreens,Houston, Texas,2/15/2021,0.004072928,10.1208771,350.5942315,0.367446315
Loreal,77528,4.83967494,719.8749179,8548.673154,964.6314046,Florida,121.1289855,Ulta Beauty,Phoenix, Arizona,9/10/2021,0.006722939,11.28398977,719.8749179,5.943044227
Urban Decay,92718,2.427878459,285.8639035,3072.395029,379.5825173,Texas,826.5195698,Sephora,Miami, Florida,3/12/2023,0.008493127,12.35461305,285.8639035,0.345864652
Loreal,72826,2.202384264,230.9028234,6553.714408,436.8297719,New York,256.9303235,Walgreens,San Antonio, Texas,8/14/2020,0.009538143,6.665376986,1196.688462,0.898698216
Loreal,16524,2.674951451,853.8838372,6353.633305,858.7332144,Chicago,484.2433809,Ulta Beauty,Dallas, Texas,4/3/2021,0.003132688,13.51562442,853.8838372,1.763336105
Urban Decay,95651,4.428820449,388.9939158,4863.565767,226.692521,Texas,371.7951162,Nordstrom,Philadelphia, Pennsylvania,5/11/2020,0.011385321,4.661035377,388.9939158,1.04625881
Estee Lauder,43506,2.078070139,163.6701906,1523.935071,290.6121058,Florida,792.5768293,Ulta Beauty,Miami, Florida,12/18/2023,0.012696693,19.06984826,163.6701906,0.20650388
Clinique,41846,1.451315147,223.1827252,5794.11262,337.6655991,Florida,592.5640412,Sephora,Boston, Massachusetts,11/8/2021,0.006502811,5.827736208,223.1827252,0.376638995
Revlon,41222,2.854503304,938.3646824,8336.591312,753.5188446,California,463.5041427,Amazon,San Francisco, California,3/9/2020,0.003041998,9.038692392,938.3646824,2.024501177
Loreal,82008,1.404302287,830.0508418,7070.299304,810.8140016,New York,768.3822314,CVS Pharmacy,San Antonio, Texas,3/24/2021,0.001691827,11.46788795,830.0508418,1.080257726
Urban Decay,41943,4.241432571,866.78773,9570.047531,457.6321756,Florida,659.0655789,Walgreens,New York City, New York,6/26/2021,0.004893277,4.781921658,1218.951943,1.315176756
Urban Decay,45977,3.589052362,995.7946252,4166.921252,488.5100892,Florida,154.2778089,Nordstrom,San Diego, California,3/4/2022,0.003604209,11.72352583,995.7946252,6.454555145
Covergirl,49489,4.994599139,855.3500807,9494.611783,107.0120509,Texas,970.4110275,Target,Seattle, Washington,4/24/2022,0.005839246,1.1270819,855.3500807,0.88143071
Covergirl,74516,2.966005155,392.2601077,5243.887113,452.1081819,New York,808.8192354,Amazon,San Antonio, Texas,9/3/2020,0.007561322,8.621623085,1328.009438,0.484978708
Loreal,73702,4.208010519,551.7591728,8945.943799,256.0098542,California,302.9562199,Boots,New York City, New York,3/20/2021,0.007626535,2.86174226,551.7591728,1.821250519
Covergirl,93794,1.670856075,116.2981987,6922.11339,167.622467,New York,979.936763,Amazon,Phoenix, Arizona,3/3/2021,0.014366999,2.421550437,116.2981987,0.118679289
Loreal,16127,1.268607556,854.5804836,3350.748773,600.992939,Texas,173.3231176,Ulta Beauty,Miami, Florida,8/24/2022,0.00148448,17.93607876,854.5804836,4.930562614
MAC,97848,3.671300053,194.0472541,2677.522826,435.5363584,Florida,425.8287101,Walmart,New York City, New York,9/23/2020,0.018919619,16.26639198,300.3815756,0.455693215
Loreal,18276,4.144431978,124.9062255,9658.145303,447.3125639,New York,540.7418179,Amazon,San Francisco, California,8/25/2020,0.033180348,4.631454072,124.9062255,0.230990505
NARS,32784,4.801081436,925.9761717,8583.745242,540.8056174,New York,177.4961271,Amazon,Philadelphia, Pennsylvania,7/18/2022,0.005184887,6.30034562,925.9761717,5.216880994
Maybelline,40889,1.776290024,106.5870644,9841.85274,835.406207,New York,288.0814188,Ulta Beauty,Chicago, Illinois,10/1/2022,0.016665156,8.488302244,106.5870644,0.369989376
Clinique,62769,1.441927322,115.9766213,2477.74424,523.0377187,Texas,784.0517775,MAC Cosmetics,Dallas, Texas,1/31/2022,0.012432914,21.10943132,115.9766213,0.147919595
Revlon,70461,1.3574085,731.8958591,1430.835029,651.2328401,California,981.6610962,Walmart,Chicago, Illinois,4/13/2021,0.001854647,45.51418067,731.8958591,0.745568773
NARS,25888,2.75807984,895.979089,5978.820391,745.0885799,California,917.4844918,Boots,Philadelphia, Pennsylvania,9/11/2022,0.003078286,12.46213352,895.979089,0.976560473
NARS,59923,3.936903064,298.9450896,6349.844516,565.7531729,New York,292.9605588,Boots,Denver, Colorado,11/14/2020,0.013169318,8.909716946,298.9450896,1.02042777
Revlon,19040,3.529474866,262.299561,2328.15761,974.7963017,Texas,261.3311565,MAC Cosmetics,San Francisco, California,9/26/2020,0.013455893,41.8698587,262.299561,1.00370566
Covergirl,50487,2.654986196,132.7339648,4566.34796,338.1481073,New York,191.4022674,CVS Pharmacy,New York City, New York,3/14/2023,0.020002312,7.405219889,132.7339648,0.693481674
Tarte,84816,4.280555588,928.8265918,7283.026133,566.8018953,Florida,461.6553726,Boots,Seattle, Washington,12/20/2022,0.004608563,7.782505307,928.8265918,2.011947974
NARS,90869,1.344271399,922.2676925,1689.307911,442.319419,Texas,870.0137874,Walmart,San Antonio, Texas,5/28/2020,0.001457572,26.18346934,2314.330221,1.060061008
Estee Lauder,90894,3.977335361,695.6962212,9596.174337,960.2895821,California,264.2626867,CVS Pharmacy,Boston, Massachusetts,2/27/2023,0.005717058,10.00700434,695.6962212,2.632593462
Tarte,47327,1.684461224,702.2178208,5019.525365,704.9760599,Chicago,601.4254224,Amazon,Houston, Texas,7/14/2022,0.002398773,14.04467571,1247.002473,1.167589188
Loreal,30548,1.30926739,974.422027,7733.635592,375.3465702,Chicago,730.3017313,Walmart,Austin, Texas,9/11/2020,0.001343635,4.853429746,974.422027,1.334273199
NARS,97643,3.563610354,672.5686081,5446.082004,974.6389867,California,622.6353439,Target,Denver, Colorado,4/15/2022,0.005298508,17.89614967,672.5686081,1.080196643
Covergirl,18257,1.605728693,999.309275,6006.547719,252.0190785,Texas,219.2942512,MAC Cosmetics,Houston, Texas,2/3/2022,0.001606839,4.195739222,999.309275,4.556933296
Covergirl,83885,2.197383103,701.8583827,1576.382827,760.5690786,Chicago,678.4527244,Sephora,San Antonio, Texas,9/9/2020,0.003130807,48.24773941,701.8583827,1.034498584
Revlon,79581,4.514579545,713.4461421,9993.467348,933.5607931,New York,974.8542589,Ulta Beauty,Miami, Florida,11/24/2023,0.006327849,9.341710546,713.4461421,0.731849028
Estee Lauder,65260,4.897717715,399.7737806,3516.796934,758.2665415,California,494.7973759,CVS Pharmacy,Phoenix, Arizona,11/17/2022,0.012251223,21.56128305,399.7737806,0.807954529
Loreal,93292,2.428859553,248.4040754,9344.111109,404.7448356,Texas,386.8709979,Amazon,Los Angeles, California,6/19/2022,0.009777857,4.331549902,248.4040754,0.642085028
Revlon,76615,1.685894281,233.0909646,9752.550111,769.6591476,Texas,731.2845981,Nordstrom,Philadelphia, Pennsylvania,11/4/2021,0.007232774,7.891875856,233.0909646,0.318741794
Loreal,43942,1.322673303,493.2629385,3277.945894,787.7222359,New York,234.9115217,Ulta Beauty,Denver, Colorado,2/28/2021,0.002681477,24.03097126,493.2629385,2.099781803
Revlon,38811,2.437271854,536.3032581,5110.55347,225.932668,Florida,282.0004096,Nordstrom,San Diego, California,8/16/2023,0.004544578,4.420904101,536.3032581,1.901781841
Estee Lauder,33453,2.086531067,451.8297532,3800.038965,970.3279758,California,593.1255274,Walgreens,Houston, Texas,3/3/2023,0.004617959,25.5346849,451.8297532,0.761777621
Maybelline,70821,3.872093546,603.5631127,2345.931964,697.1392668,New York,801.3698124,Boots,Philadelphia, Pennsylvania,9/21/2020,0.006415391,29.71694309,603.5631127,0.753164274
Urban Decay,41415,1.122431243,915.5909461,8075.239897,366.4752605,Florida,873.9552114,Amazon,Boston, Massachusetts,5/19/2023,0.001225909,4.538258493,915.5909461,1.047640582
Estee Lauder,58209,2.292193931,226.6732557,2524.369153,151.4823529,Chicago,695.0070238,Ulta Beauty,Los Angeles, California,11/8/2022,0.010112326,6.000800348,1256.816918,0.326145273
Loreal,50506,3.963017147,349.8538539,6350.519799,355.0133162,California,124.9189005,Amazon,Denver, Colorado,3/18/2023,0.011327636,5.590303273,729.315955,2.80064788
Clinique,45293,4.2148256,608.9000333,2875.863204,797.437449,New York,362.2074013,MAC Cosmetics,Houston, Texas,5/24/2022,0.006922032,27.72862937,608.9000333,1.681081146
Maybelline,93835,4.912716397,192.5697193,2503.669041,776.2927234,Chicago,669.7179088,Amazon,Seattle, Washington,6/22/2021,0.025511365,31.00620372,192.5697193,0.287538554
Estee Lauder,30159,4.738445175,273.2628396,3736.901698,121.3385198,New York,854.470316,CVS Pharmacy,Los Angeles, California,2/4/2022,0.017340247,3.247035367,273.2628396,0.319803783
Loreal,48393,2.556335758,528.9789283,6521.89305,176.7305641,Texas,377.8144522,CVS Pharmacy,Austin, Texas,12/7/2022,0.004832585,2.709804696,528.9789283,1.400102419
Estee Lauder,59361,1.683008067,831.5052735,3904.849696,171.7552925,New York,485.2964221,Nordstrom,San Diego, California,4/19/2020,0.00202405,4.398512258,831.5052735,1.71339667
NARS,32868,4.537276112,942.3059175,1636.008517,168.1189042,Chicago,253.5570619,Ulta Beauty,Houston, Texas,2/17/2022,0.004815078,10.27616314,942.3059175,3.716346571
Estee Lauder,88459,1.146547333,460.1377192,2335.846254,446.3783063,Florida,773.8520432,Boots,Los Angeles, California,10/21/2020,0.002491748,19.10991811,1099.947381,0.594606841
Loreal,64625,2.828361941,427.7166015,3831.037803,614.2101452,Florida,307.555412,Amazon,Houston, Texas,4/26/2022,0.006612701,16.03247414,427.7166015,1.390697692
Revlon,67334,1.963217524,325.362161,9023.862377,144.5728265,New York,576.7068863,CVS Pharmacy,San Diego, California,9/21/2021,0.006033945,1.602116926,325.362161,0.564172492
MAC,21028,1.33704835,406.170266,9954.480874,142.4354079,Chicago,551.368093,Walmart,Phoenix, Arizona,2/4/2020,0.003291842,1.430867262,406.170266,0.736658996
Tarte,60275,4.688860959,242.9761369,9791.405333,984.8787971,California,122.066709,Boots,Philadelphia, Pennsylvania,8/3/2020,0.019297619,10.05860511,242.9761369,1.990519273
Covergirl,61341,4.49994191,366.3964269,7606.679764,955.9632147,Texas,791.248636,Amazon,Dallas, Texas,5/22/2022,0.012281621,12.56741764,366.3964269,0.463061053
Clinique,54292,3.910088446,419.4115782,3518.386534,178.3817034,New York,918.1958197,MAC Cosmetics,Philadelphia, Pennsylvania,5/10/2020,0.009322796,5.069985964,419.4115782,0.456777922
Tarte,94612,3.204606923,201.8667534,2907.369677,657.0936173,New York,438.9925307,CVS Pharmacy,Denver, Colorado,6/4/2022,0.015874862,22.60096548,201.8667534,0.459840975
Urban Decay,40924,1.4107755,968.0786182,5724.778239,609.2530859,Chicago,430.7359722,Ulta Beauty,San Diego, California,10/24/2022,0.001457294,10.64238754,968.0786182,2.247498887
Clinique,60095,2.137820646,842.0323582,3837.759089,189.0972941,Florida,792.9652844,Amazon,Philadelphia, Pennsylvania,1/25/2023,0.002538882,4.92728412,842.0323582,1.061877959
Maybelline,29123,3.427073169,544.873202,3673.97936,800.2501013,New York,869.0874702,Ulta Beauty,Seattle, Washington,10/1/2022,0.006289671,21.78156225,544.873202,0.626948634
Covergirl,23352,3.390346074,599.4144806,5024.128247,374.7201863,California,497.1331177,Sephora,Miami, Florida,6/7/2022,0.005656096,7.458412044,599.4144806,1.205742404
Clinique,53786,4.823462872,393.4981436,6055.045969,115.4520845,Florida,797.4644731,Walgreens,Austin, Texas,5/9/2020,0.012257905,1.906708638,502.5202408,0.493436582
Revlon,44859,2.714986546,503.0741921,3422.454887,343.1386366,Chicago,898.4982044,Walmart,Miami, Florida,1/15/2022,0.005396792,10.0260967,503.0741921,0.559905618
Covergirl,87300,1.207891905,321.7009181,9044.90862,505.2598099,Florida,809.2824457,MAC Cosmetics,Seattle, Washington,3/24/2020,0.003754705,5.586123986,321.7009181,0.397513773
Maybelline,81250,2.9606657,442.4649429,5679.778983,724.2880521,New York,563.7575903,MAC Cosmetics,Dallas, Texas,12/17/2023,0.0066913,12.75204641,442.4649429,0.784849642
Loreal,48466,2.237977701,239.6902424,2018.352788,719.084377,Chicago,741.6326387,Walgreens,Philadelphia, Pennsylvania,3/21/2022,0.009336958,35.62728881,239.6902424,0.323192683
Covergirl,58445,4.230799463,872.3567572,8323.157948,863.8026492,Texas,713.3453902,CVS Pharmacy,San Diego, California,2/11/2021,0.00484985,10.37830418,872.3567572,1.222909364
Revlon,97139,1.043853741,184.493508,9859.751206,250.1112315,Texas,285.315743,Walgreens,Chicago, Illinois,7/5/2023,0.005657943,2.536689073,184.493508,0.646629261
Tarte,93513,2.722889165,366.0674731,2656.014442,229.6701991,New York,337.2922319,Sephora,Phoenix, Arizona,6/24/2023,0.007438217,8.647174332,366.0674731,1.085312493
Tarte,53944,4.288966134,164.0194841,3417.040272,877.7448392,Texas,967.0908927,Walmart,San Francisco, California,6/22/2020,0.026149126,25.687284,164.0194841,0.169600898
Clinique,29990,1.03845831,656.9154711,1216.130584,844.0085417,New York,984.6782078,MAC Cosmetics,San Diego, California,7/3/2020,0.00158081,69.4011443,656.9154711,0.667137209
Clinique,41130,2.872520904,946.7837868,2103.112658,956.1967365,Florida,656.4815814,Boots,Los Angeles, California,8/12/2021,0.003033978,45.4657877,946.7837868,1.442209216
Tarte,17535,4.165623761,282.2822267,3101.837942,342.4103736,Chicago,355.8473965,Walmart,Phoenix, Arizona,12/26/2021,0.014756947,11.0389511,1159.665902,0.793267646
Maybelline,44885,3.087712145,455.2274447,2164.880242,519.1070942,Chicago,371.6294744,Walgreens,Seattle, Washington,5/23/2020,0.00678279,23.97855937,455.2274447,1.224949785
Tarte,46503,4.398974237,633.7731069,7949.040573,945.5651079,New York,830.9506569,Walgreens,Phoenix, Arizona,7/13/2022,0.006940929,11.89533629,633.7731069,0.762708473
Clinique,50548,4.404149388,578.5544409,5721.187552,830.9281719,Florida,441.4107693,Ulta Beauty,Miami, Florida,11/11/2022,0.007612334,14.52370097,578.5544409,1.310693986
Revlon,11906,4.898523245,853.8086491,4121.849593,289.4430899,Texas,438.288225,Ulta Beauty,San Diego, California,6/24/2022,0.005737261,7.022165253,853.8086491,1.948052903
Loreal,21808,4.356371598,391.0617637,7686.019043,927.5357352,Florida,912.3232052,Sephora,Denver, Colorado,5/13/2023,0.011139856,12.0678303,391.0617637,0.428643886
Revlon,61652,3.521105467,110.1562421,9378.44001,326.6729968,Florida,316.6579359,Walgreens,San Antonio, Texas,3/9/2020,0.031964648,3.483233847,110.1562421,0.347871408
Clinique,26048,1.832446443,765.8618724,9412.561633,668.2192106,Texas,522.4791014,MAC Cosmetics,Seattle, Washington,6/6/2020,0.002392659,7.099227996,765.8618724,1.465822978
Urban Decay,14055,3.969415098,402.9797974,1038.350889,402.1370338,Texas,179.9379665,Walmart,Houston, Texas,5/21/2023,0.009850159,38.72843354,402.9797974,2.239548469
Clinique,53785,3.966006654,191.3957454,5311.72504,895.6716479,New York,124.458956,Walmart,Philadelphia, Pennsylvania,7/12/2021,0.020721499,16.86216137,191.3957454,1.537822199
Covergirl,91386,2.462195858,112.6316111,4673.895252,424.0545096,Texas,786.0870492,Target,Seattle, Washington,8/26/2021,0.021860611,9.072828696,112.6316111,0.143281347
